ServiceDate,Routes,RouteName,CurrentRevenue,Ridership,TokenCount,TicketCount,PassCount,BillCount,UnclassifiedRevenue,DumpCount
2/16/2017,606,606-INGRAM/NEW TERRITORIES      ,139.72,373,1,0,231,74,11.09,45
2/16/2017,607,607-CROSS./INGR.,128.48,347,0,0,205,71,16,44
2/16/2017,609,609-BRAUN/INGR,100.05,259,0,0,151,54,3.34,28
2/16/2017,610,610-N.W. CROSSING,220.14,458,0,0,249,115,6.09,49
2/16/2017,611,611-VALLEY HI,158.51,282,0,0,156,82,7.17,32
2/16/2017,612,612-WESTLAKES,138.17,286,0,0,156,82,7.7,40
2/16/2017,613,613-HERITAGE NW,241.99,619,0,0,400,140,7.36,52
2/16/2017,614,614-HIDDEN COVE,99.52,190,0,0,109,51,5.7,28
2/16/2017,615,615-HERITAGE PK.,311.81,763,0,0,444,163,14.52,72
2/16/2017,616,616-SKY HARBOUR,297.76,733,0,0,440,158,8.21,55
2/16/2017,617,617-RAINBOW HILLS,167.62,393,0,0,218,100,6.87,27
2/16/2017,618,618-WLAKES/ING.,137.42,298,0,0,151,81,4.03,25
2/16/2017,619,619-INDIAN CREEK,181.22,295,0,0,163,94,8.09,41
2/16/2017,620,620-BRAUN./MED.,105.94,343,0,0,133,62,3.4,20
2/16/2017,629,629 - INDUSTRY PARK,97.77,285,0,0,182,61,4.47,26
2/16/2017,630,630-SUNRISE,130.68,231,0,0,127,69,3.27,28
2/16/2017,631,631 - SUNRISE/SUMMERFEST,87.43,235,0,0,156,49,4.54,27
2/16/2017,632,632-WOODLAKE,393.11,960,0,0,580,230,19.6,105
2/16/2017,640,640-NACO PASS/ROLLING OAKS      ,112.11,204,0,0,116,63,7.1,35
2/16/2017,641,641-NACO PASS/ROLLING OAKS      ,91.74,208,0,0,104,52,6.07,19
2/16/2017,642,642-NACO PASS/SELMA             ,127.11,321,0,0,205,70,7.77,34
2/16/2017,647,647-TERRELL PLZ.,91.35,256,0,0,171,52,4.88,26
2/16/2017,648,648-HOLLYWOOD PK.,149.53,360,0,0,228,83,4.88,36
2/16/2017,651,651-CASTLE HILLS ,260.8,596,0,0,305,139,11.51,76
2/16/2017,660,660-UNIV P&R / NW VISTA,87.74,272,0,0,105,54,5.61,21
2/17/2017,2,2-BLANCO RD.,1269.47,3005,0,0,1748,721,56.51,361
2/17/2017,3,3-SAN PEDRO,716.3,2407,0,0,1636,410,38.49,200
2/17/2017,4,4-SAN PEDRO,787.6,2699,0,0,1749,437,35.47,217
2/17/2017,5,5-MC CULLOUGH,411.8,1324,2,0,891,233,19.93,109
2/17/2017,6,6-US 281 Express,73.55,258,0,0,191,46,1.2,6
2/17/2017,8,8-N.ST.MARYS,494.51,1219,0,0,724,287,16.08,130
2/17/2017,9,9-BROADWAY,508.4,1308,0,0,835,310,25.47,130
2/17/2017,10,10-NACO./BROAD.,470.88,1282,0,0,782,270,25.52,129
2/17/2017,11,11-NACOGDOCHES,138.85,257,0,0,138,81,12.96,25
2/17/2017,14,14-PERRIN BEITL,876.94,2245,0,0,1448,511,57.36,231
2/17/2017,17,17-RANDOLPH P/R,237.12,1098,0,0,650,160,12.25,35
2/17/2017,20,20-NEW BRAUNFELS,1228.54,3634,0,0,2263,691,43.54,309
2/17/2017,21,21-KIRBY,642.09,1401,0,0,805,356,26.12,140
2/17/2017,22,22-NOLAN,281.54,944,0,0,640,177,29.41,100
2/17/2017,24,24-E.HOUSTON,744.76,2032,1,0,1189,416,26.91,137
2/17/2017,25,25-EAST COMMERCE,682.69,1912,0,0,1137,392,37.22,187
2/17/2017,26,26-M.L. KING,524.64,1443,0,0,836,315,27.43,151
2/17/2017,28,28-PORTER,770.42,1764,0,0,1008,407,36.6,207
2/17/2017,30,30-RIGSBY,654.48,1307,1,0,715,361,26.59,166
2/17/2017,32,32-STEVES AVENUE,583.61,1255,1,0,608,303,25.43,145
2/17/2017,34,34-S.ST.MARY'S,805.08,2153,0,0,1257,494,41.59,244
2/17/2017,36,36-S. PRESA ST.,420.45,977,0,0,527,223,20,117
2/17/2017,40,40-VIVA Mission,91,135,0,0,77,40,1.25,3
2/17/2017,42,42-ROOSEVELT,651.46,1211,0,0,641,374,32.26,167
2/17/2017,43,43-S. FLORES,504.82,1107,0,0,633,265,22.64,132
2/17/2017,44,44-PLEASANTON RD.,555.81,1424,0,0,846,307,21.03,149
2/17/2017,46,46-COMMERCIAL,229.22,549,0,0,329,119,15.24,67
2/17/2017,48,48-IH 35 South Express,22.1,34,0,0,16,16,4.1,3
2/17/2017,51,51-NOGALITOS STREET,576.81,1555,0,0,909,340,29.29,162
2/17/2017,54,54-S.MAIN,56.18,196,0,0,115,31,3.89,16
2/17/2017,62,62-KELLY U.S.A.,210.44,516,0,0,300,111,6.93,63
2/17/2017,64,64-KLAC/SEA WORLD/N.W. VISTA    ,186.3,848,0,0,591,109,12.18,32
2/17/2017,66,66-CERALVO,525.62,1516,1,0,886,287,22.19,141
2/17/2017,67,67-LAREDO,206.11,504,0,0,289,115,9.56,59
2/17/2017,68,68-GUADALUPE,825.64,2523,0,0,1500,475,40.36,226
2/17/2017,70,70-DURANGO,46.97,226,0,0,146,27,2.71,13
2/17/2017,75,75-WEST COMMERCE,903.69,2783,0,0,1754,512,50.99,275
2/17/2017,76,76-OLD HWY. 90 W.,614.88,2179,2,0,1519,350,37.01,175
2/17/2017,77,77-MARTIN ST.,242.8,676,0,0,413,133,10.02,63
2/17/2017,79,79-RUIZ ST.,404.44,1404,0,0,964,223,26.31,122
2/17/2017,82,82-CULEBRA,740.31,2236,1,0,1351,407,32.4,223
2/17/2017,88,88-BANDERA RD.,768.48,1920,0,0,1136,428,30.88,190
2/17/2017,89,89-DONALDSON,374.43,1068,0,0,649,221,31.05,109
2/17/2017,90,90-BABCOCK RD.,374.4,1066,0,0,602,203,15.78,86
2/17/2017,93,93-CROSS./UTSA/P/R EXP.,96.34,612,0,0,250,61,4.1,11
2/17/2017,94,94-FIESTA/UTSA/EXPRESS          ,97.1,418,0,0,188,47,2.2,10
2/17/2017,95,95-Fredericksburg Rd.,209.76,1032,1,0,673,126,15.27,69
2/17/2017,96,96-VANCE JACKSON RD.,785.21,2280,0,0,1430,462,28.93,197
2/17/2017,97,97-WEST AVENUE,587.01,1645,0,0,1001,327,32.26,155
2/17/2017,100,100 - PRIMO FREDRICKSBURG RD.,1259.56,5008,0,0,3548,740,65.34,334
2/17/2017,101,101 - PRIMO LEON VALLEY/UTSA,220.72,775,0,0,463,121,16.25,66
2/17/2017,301,301-RED                         ,148.09,312,0,0,152,86,11.58,24
2/17/2017,502,502-THOUSAND OAKS               ,265.26,947,0,0,554,150,10.7,64
2/17/2017,505,505-BASSE RD.,284.65,780,0,0,483,158,10.46,75
2/17/2017,509,509-HILDEBRAND                  ,270.68,713,0,0,413,147,10.45,65
2/17/2017,515,515-SOUTHCROSS                  ,404.91,925,0,0,522,223,16.54,110
2/17/2017,520,520-ZARZAMORA                   ,2221.43,6411,1,0,4068,1243,135.9,614
2/17/2017,522,522-CUPPLES RD.                 ,334.63,915,0,0,543,170,17.29,101
2/17/2017,524,524-MCMULLEN                    ,1145.01,2845,0,0,1604,615,45.28,326
2/17/2017,534,534-WURZBACH                    ,810.95,2536,0,0,1657,479,47.79,243
2/17/2017,550,550-LOOPER LIMITED STOP,1224.49,3840,1,0,2567,700,79.96,329
2/17/2017,551,551-LOOPER LIMITED STOP,1314.28,4074,0,0,2659,767,57.17,341
2/17/2017,602,602-MED/N CENT,428.84,1060,0,0,622,255,25.8,118
2/17/2017,603,603-MED/WD  PK/UTSA,276.63,873,0,0,483,152,18.3,74
2/17/2017,604,604-CROSSROADS/WOODS OF SHAVANO ,164.66,452,0,0,272,88,5.21,31
2/17/2017,605,605-MED./BRAUN,106.77,286,0,0,132,52,6.45,23
2/17/2017,606,606-INGRAM/NEW TERRITORIES      ,164.01,410,0,0,256,90,11.85,49
2/17/2017,607,607-CROSS./INGR.,120.15,318,0,0,192,59,9.33,32
2/17/2017,609,609-BRAUN/INGR,80.53,216,0,0,134,51,4.49,23
2/17/2017,610,610-N.W. CROSSING,251.15,513,0,0,299,136,10.92,62
2/17/2017,611,611-VALLEY HI,154.77,400,0,0,230,82,5.86,31
2/17/2017,612,612-WESTLAKES,122.14,255,0,0,115,72,5.61,34
2/17/2017,613,613-HERITAGE NW,256.13,615,0,0,366,151,14.2,77
2/17/2017,614,614-HIDDEN COVE,82.45,139,0,0,82,46,2.75,16
2/17/2017,615,615-HERITAGE PK.,229,519,0,0,302,129,9.18,58
2/17/2017,616,616-SKY HARBOUR,170.31,442,0,0,252,99,5.74,28
2/17/2017,617,617-RAINBOW HILLS,131.11,257,0,0,137,76,3.9,24
2/17/2017,618,618-WLAKES/ING.,164.33,326,0,0,186,103,5.19,39
2/17/2017,619,619-INDIAN CREEK,156.83,380,0,0,216,77,5.81,28
2/17/2017,620,620-BRAUN./MED.,187.71,434,0,0,247,86,11.12,38
2/17/2017,629,629 - INDUSTRY PARK,124.89,255,0,0,138,77,4.7,28
2/17/2017,630,630-SUNRISE,146.58,328,0,0,173,79,5.63,36
2/17/2017,631,631 - SUNRISE/SUMMERFEST,68.2,253,0,0,175,39,2.62,14
2/17/2017,632,632-WOODLAKE,581.5,1300,1,0,741,325,32.16,144
2/17/2017,640,640-NACO PASS/ROLLING OAKS      ,85.65,166,0,0,102,49,6.81,28
2/17/2017,641,641-NACO PASS/ROLLING OAKS      ,38.52,81,0,0,52,22,2.35,10
2/17/2017,642,642-NACO PASS/SELMA             ,109.3,191,0,0,101,67,8.14,27
2/17/2017,647,647-TERRELL PLZ.,125.89,312,0,0,185,69,2.82,24
2/17/2017,648,648-HOLLYWOOD PK.,190.23,428,0,0,261,112,6.88,47
2/17/2017,651,651-CASTLE HILLS ,265.75,618,0,0,308,141,8.81,85
2/17/2017,660,660-UNIV P&R / NW VISTA,134.14,272,0,0,93,75,5.84,34
2/18/2017,2,2-BLANCO RD.,844.09,1888,0,0,861,507,44.17,194
2/18/2017,3,3-SAN PEDRO,418.98,1450,0,0,756,264,26.59,99
2/18/2017,4,4-SAN PEDRO,624.2,2025,0,0,1070,392,32.11,141
2/18/2017,5,5-MC CULLOUGH,275.31,794,0,0,340,170,16.48,70
2/18/2017,8,8-N.ST.MARYS,320.01,923,0,0,425,175,19.09,67
2/18/2017,9,9-BROADWAY,418.2,1062,0,0,554,259,23.51,109
2/18/2017,10,10-NACO./BROAD.,319.36,947,0,0,470,198,15.43,71
2/18/2017,11,11-NACOGDOCHES,143.21,333,0,0,179,69,8.22,20
2/18/2017,14,14-PERRIN BEITL,690.34,2166,0,0,1095,436,36.59,164
2/18/2017,16,16-Ft. Sam Express,133.05,134,0,0,63,75,5.55,14
2/18/2017,17,17-RANDOLPH P/R,175.15,569,0,0,329,117,8.86,22
2/18/2017,20,20-NEW BRAUNFELS,796.79,2667,0,0,1232,487,35.63,170
2/18/2017,21,21-KIRBY,523.54,1071,0,0,535,330,29.01,115
2/18/2017,22,22-NOLAN,211.99,647,0,0,295,135,12.18,55
2/18/2017,24,24-E.HOUSTON,578.69,1390,0,0,650,356,21.32,105
2/18/2017,25,25-EAST COMMERCE,622.89,1447,0,0,716,363,22.4,145
2/18/2017,26,26-M.L. KING,272.67,749,0,0,363,157,36.15,88
2/18/2017,28,28-PORTER,522.08,1305,0,0,613,323,20.38,117
2/18/2017,30,30-RIGSBY,377.61,973,0,0,369,223,15.16,81
2/18/2017,32,32-STEVES AVENUE,363.32,762,0,0,343,202,26.73,86
2/18/2017,34,34-S.ST.MARY'S,434.67,1320,0,0,616,272,23.79,108
2/18/2017,36,36-S. PRESA ST.,207.72,544,0,0,267,130,7.16,47
2/18/2017,40,40-VIVA Mission,107.9,245,0,0,172,46,2,6
2/18/2017,42,42-ROOSEVELT,434.49,960,0,0,472,269,17.28,87
2/18/2017,43,43-S. FLORES,333.21,800,0,0,335,189,18.39,80
2/18/2017,44,44-PLEASANTON RD.,389.7,1082,0,0,478,232,19.97,99
2/18/2017,46,46-COMMERCIAL,184.53,374,0,0,137,100,5.22,36
2/18/2017,51,51-NOGALITOS STREET,393.47,1053,0,0,471,228,29.34,94
2/18/2017,54,54-S.MAIN,37.9,120,0,0,45,22,2.58,10
2/18/2017,62,62-KELLY U.S.A.,117.18,248,0,0,104,61,3.52,18
2/18/2017,64,64-KLAC/SEA WORLD/N.W. VISTA    ,140.67,524,0,0,340,79,5.87,16
2/18/2017,65,65-LACKLAND/USO EXPRESS         ,446.29,258,0,0,70,201,15.27,34
2/18/2017,66,66-CERALVO,290.65,795,0,0,362,177,20.13,77
2/18/2017,67,67-LAREDO,126.79,423,0,0,187,87,2.93,17
2/18/2017,68,68-GUADALUPE,653.66,1829,1,0,861,375,45.76,160
2/18/2017,70,70-DURANGO,52.15,196,0,0,107,33,3.93,13
2/18/2017,75,75-WEST COMMERCE,749.1,2275,0,0,1080,463,30.77,189
2/18/2017,76,76-OLD HWY. 90 W.,568.93,1846,0,0,910,344,29.06,131
2/18/2017,77,77-MARTIN ST.,139.76,348,0,0,159,81,8.36,36
2/18/2017,79,79-RUIZ ST.,269.95,921,0,0,458,143,13.17,53
2/18/2017,82,82-CULEBRA,558.53,1398,0,0,694,337,35.42,138
2/18/2017,88,88-BANDERA RD.,624.4,1639,0,0,799,378,38.75,190
2/18/2017,89,89-DONALDSON,297.57,873,0,0,390,183,15.18,73
2/18/2017,90,90-BABCOCK RD.,307.63,964,0,0,454,177,17.56,81
2/18/2017,94,94-FIESTA/UTSA/EXPRESS          ,125.36,397,0,0,219,87,4.11,15
2/18/2017,95,95-Fredericksburg Rd.,156.64,653,0,0,296,97,6.86,32
2/18/2017,96,96-VANCE JACKSON RD.,563.53,1623,0,0,812,359,36.59,160
2/18/2017,97,97-WEST AVENUE,345.44,1299,0,0,624,196,18.86,91
2/18/2017,100,100 - PRIMO FREDRICKSBURG RD.,901.38,3694,0,0,1936,517,35.57,201
2/18/2017,101,101 - PRIMO LEON VALLEY/UTSA,148.76,506,0,0,318,89,10.97,33
2/18/2017,301,301-RED                         ,351.85,539,0,0,173,194,18.42,36
2/18/2017,502,502-THOUSAND OAKS               ,304.04,839,0,0,500,184,20.23,83
2/18/2017,505,505-BASSE RD.,136.56,420,0,0,217,84,2.5,19
2/18/2017,509,509-HILDEBRAND                  ,230.19,538,0,0,276,139,10.62,58
2/18/2017,515,515-SOUTHCROSS                  ,230.7,552,0,0,236,134,6.63,48
2/18/2017,520,520-ZARZAMORA                   ,1563.64,4582,0,0,2120,904,80.39,418
2/18/2017,522,522-CUPPLES RD.                 ,111.93,381,0,0,189,66,3.49,27
2/18/2017,524,524-MCMULLEN                    ,623.03,1651,1,0,754,348,27.42,133
2/18/2017,534,534-WURZBACH                    ,554.14,1591,0,0,858,327,25.76,120
2/18/2017,550,550-LOOPER LIMITED STOP,862.94,2331,0,0,1274,527,56.72,207
2/18/2017,551,551-LOOPER LIMITED STOP,1058.83,3103,0,0,1744,661,36.99,221
2/18/2017,602,602-MED/N CENT,292.6,595,1,0,304,171,13.79,66
2/18/2017,603,603-MED/WD  PK/UTSA,153.93,392,0,0,209,100,7.3,42
2/18/2017,604,604-CROSSROADS/WOODS OF SHAVANO ,95.7,348,0,0,190,57,4.86,29
2/18/2017,605,605-MED./BRAUN,93.06,213,0,0,106,42,3.29,20
2/18/2017,606,606-INGRAM/NEW TERRITORIES      ,135.24,370,0,0,186,69,4.4,29
2/18/2017,607,607-CROSS./INGR.,81.47,279,0,0,138,45,4.6,20
2/18/2017,609,609-BRAUN/INGR,76.18,212,0,0,95,43,2.28,15
2/18/2017,610,610-N.W. CROSSING,223.81,417,0,0,173,119,10.27,57
2/18/2017,611,611-VALLEY HI,106.36,263,0,0,137,63,4.5,14
2/18/2017,612,612-WESTLAKES,102.98,270,0,0,131,53,2.86,15
2/18/2017,613,613-HERITAGE NW,54.4,170,0,0,93,39,5.27,18
2/18/2017,614,614-HIDDEN COVE,71.78,120,0,0,63,27,1.54,8
2/18/2017,615,615-HERITAGE PK.,249.44,470,0,0,214,149,14.29,59
2/18/2017,616,616-SKY HARBOUR,273.47,685,0,0,352,157,11.36,56
2/18/2017,617,617-RAINBOW HILLS,120.34,307,0,0,149,80,8.25,24
2/18/2017,618,618-WLAKES/ING.,74.26,195,0,0,100,33,3.87,16
2/18/2017,619,619-INDIAN CREEK,109.64,276,0,0,150,60,3.55,17
2/18/2017,620,620-BRAUN./MED.,86.66,216,0,0,138,47,3.04,22
2/18/2017,629,629 - INDUSTRY PARK,24.36,218,0,0,120,7,0.63,6
2/18/2017,630,630-SUNRISE,169.57,279,0,0,115,100,7.49,36
2/18/2017,631,631 - SUNRISE/SUMMERFEST,43.3,89,0,0,35,28,1,8
2/18/2017,632,632-WOODLAKE,375.83,875,0,0,454,222,12.39,57
2/18/2017,640,640-NACO PASS/ROLLING OAKS      ,31.92,171,0,0,56,21,2,9
2/18/2017,641,641-NACO PASS/ROLLING OAKS      ,55.39,114,0,0,43,35,1.93,12
2/18/2017,642,642-NACO PASS/SELMA             ,98.07,262,0,0,137,66,2.45,19
2/18/2017,647,647-TERRELL PLZ.,76.66,246,0,0,117,42,4.92,22
2/18/2017,648,648-HOLLYWOOD PK.,150.88,329,0,0,156,83,6.82,29
2/18/2017,651,651-CASTLE HILLS ,116.78,348,0,0,156,71,3.91,30
2/18/2017,660,660-UNIV P&R / NW VISTA,84.6,164,0,0,61,48,3.03,17
2/19/2017,2,2-BLANCO RD.,619.87,1469,1,0,723,371,49.28,180
2/19/2017,3,3-SAN PEDRO,239.4,966,0,0,519,145,11.73,55
2/19/2017,4,4-SAN PEDRO,587.97,1608,0,0,752,365,32.91,124
2/19/2017,5,5-MC CULLOUGH,254.85,537,0,0,232,159,12.49,62
2/19/2017,8,8-N.ST.MARYS,228.71,558,0,0,288,126,9.51,47
2/19/2017,9,9-BROADWAY,230.86,682,0,0,335,142,13.53,54
2/19/2017,10,10-NACO./BROAD.,303.74,781,0,0,375,190,12.57,77
2/19/2017,11,11-NACOGDOCHES,150.3,331,0,0,156,86,3.8,20
2/19/2017,14,14-PERRIN BEITL,539.25,1372,1,0,716,326,37.78,134
2/19/2017,16,16-Ft. Sam Express,20.9,26,0,0,4,11,3.5,2
2/19/2017,17,17-RANDOLPH P/R,105.36,314,0,0,187,68,5.33,12
2/19/2017,20,20-NEW BRAUNFELS,559.34,2076,1,0,1016,299,38.28,160
2/19/2017,21,21-KIRBY,295.91,691,0,0,362,175,29.94,88
2/19/2017,22,22-NOLAN,135.66,501,0,0,242,85,7.51,35
2/19/2017,24,24-E.HOUSTON,405.98,1108,1,0,550,234,27.36,84
2/19/2017,25,25-EAST COMMERCE,341.63,942,0,0,464,197,12.86,79
2/19/2017,26,26-M.L. KING,359,1058,0,0,473,207,16.2,103
2/19/2017,28,28-PORTER,418.22,996,0,0,450,253,23.91,96
2/19/2017,30,30-RIGSBY,321.9,726,0,0,322,196,16.63,73
2/19/2017,32,32-STEVES AVENUE,139.72,434,0,0,183,70,6.99,36
2/19/2017,34,34-S.ST.MARY'S,442.39,1143,0,0,528,254,20.91,116
2/19/2017,36,36-S. PRESA ST.,169.01,442,1,0,214,93,11.24,39
2/19/2017,40,40-VIVA Mission,94.24,170,0,0,117,47,9.34,14
2/19/2017,42,42-ROOSEVELT,379.52,726,0,0,315,202,12.26,76
2/19/2017,43,43-S. FLORES,224.07,632,0,0,237,127,11.18,54
2/19/2017,44,44-PLEASANTON RD.,341.91,803,0,0,333,202,11.32,77
2/19/2017,46,46-COMMERCIAL,76.59,205,0,0,98,42,4.75,21
2/19/2017,51,51-NOGALITOS STREET,307.8,792,0,0,363,184,11.55,69
2/19/2017,62,62-KELLY U.S.A.,143.41,330,0,0,142,81,6.1,34
2/19/2017,64,64-KLAC/SEA WORLD/N.W. VISTA    ,149.83,387,0,0,258,87,5.43,17
2/19/2017,65,65-LACKLAND/USO EXPRESS         ,45.35,39,0,0,16,25,0.5,1
2/19/2017,66,66-CERALVO,202.92,537,0,0,242,123,8.44,44
2/19/2017,67,67-LAREDO,118.01,272,0,0,137,73,5.32,25
2/19/2017,68,68-GUADALUPE,406.25,1303,0,0,625,240,19.64,94
2/19/2017,75,75-WEST COMMERCE,544.99,1581,0,0,725,337,24.68,135
2/19/2017,76,76-OLD HWY. 90 W.,555.73,1680,0,0,838,343,23.55,122
2/19/2017,77,77-MARTIN ST.,129.48,368,0,0,149,79,5.74,26
2/19/2017,79,79-RUIZ ST.,249.34,800,0,0,405,152,19.57,68
2/19/2017,82,82-CULEBRA,490.68,1299,0,0,658,282,22.33,132
2/19/2017,88,88-BANDERA RD.,454.9,1198,0,0,576,269,18.9,102
2/19/2017,89,89-DONALDSON,176.71,597,1,0,260,97,8.27,44
2/19/2017,90,90-BABCOCK RD.,201.96,733,0,0,339,120,9.96,58
2/19/2017,94,94-FIESTA/UTSA/EXPRESS          ,86.91,247,0,0,133,52,4.81,11
2/19/2017,95,95-Fredericksburg Rd.,208.18,881,0,0,396,130,7.96,41
2/19/2017,96,96-VANCE JACKSON RD.,354.28,1233,0,0,494,215,16,89
2/19/2017,97,97-WEST AVENUE,268,774,0,0,380,148,11.26,62
2/19/2017,100,100 - PRIMO FREDRICKSBURG RD.,693.44,2828,0,0,1670,411,30.07,157
2/19/2017,101,101 - PRIMO LEON VALLEY/UTSA,120.1,402,0,0,189,84,8.73,26
2/19/2017,301,301-RED                         ,195.03,275,0,0,79,130,11.29,30
2/19/2017,502,502-THOUSAND OAKS               ,189.53,535,1,0,322,112,10.66,46
2/19/2017,505,505-BASSE RD.,116.01,305,0,0,142,74,6.34,32
2/19/2017,515,515-SOUTHCROSS                  ,158.33,353,0,0,158,87,7.42,36
2/19/2017,520,520-ZARZAMORA                   ,1066.58,3248,0,0,1436,646,62.72,261
2/19/2017,522,522-CUPPLES RD.                 ,89.17,286,0,0,136,46,5.43,27
2/19/2017,524,524-MCMULLEN                    ,371.82,1178,0,0,539,194,21.8,84
2/19/2017,534,534-WURZBACH                    ,299.61,949,1,0,444,181,18.6,83
2/19/2017,550,550-LOOPER LIMITED STOP,503.46,1384,0,0,787,296,27.33,116
2/19/2017,551,551-LOOPER LIMITED STOP,596.35,1634,0,0,904,351,26.85,133
2/19/2017,602,602-MED/N CENT,106.04,247,0,0,120,64,5.88,25
2/19/2017,603,603-MED/WD  PK/UTSA,133.78,359,0,0,198,67,3.48,23
2/19/2017,604,604-CROSSROADS/WOODS OF SHAVANO ,73.78,173,0,0,85,46,5.83,31
2/19/2017,606,606-INGRAM/NEW TERRITORIES      ,67.85,198,0,0,100,40,4.18,23
2/19/2017,607,607-CROSS./INGR.,93.86,274,0,0,162,54,2.84,21
2/19/2017,609,609-BRAUN/INGR,85.16,165,0,0,71,46,2.6,13
2/19/2017,610,610-N.W. CROSSING,147.59,261,0,0,121,86,9.05,32
2/19/2017,611,611-VALLEY HI,73.5,288,0,0,126,42,7.4,15
2/19/2017,612,612-WESTLAKES,51.09,146,0,0,43,30,4.17,16
2/19/2017,613,613-HERITAGE NW,71.67,153,0,0,79,43,5.23,20
2/19/2017,614,614-HIDDEN COVE,58.14,152,0,0,85,35,6.33,18
2/19/2017,615,615-HERITAGE PK.,207.13,351,0,0,172,102,8.51,42
2/19/2017,616,616-SKY HARBOUR,141.4,333,0,0,173,97,10.28,37
2/19/2017,617,617-RAINBOW HILLS,240.41,389,0,0,163,112,11.54,47
2/19/2017,618,618-WLAKES/ING.,72.9,155,0,0,80,42,2.75,16
2/19/2017,619,619-INDIAN CREEK,62.6,143,0,0,73,37,2.8,13
2/19/2017,620,620-BRAUN./MED.,68.99,142,0,0,80,33,2.54,17
2/19/2017,629,629 - INDUSTRY PARK,71.62,134,0,0,70,41,1.97,24
2/19/2017,630,630-SUNRISE,73.77,226,0,0,130,36,3.06,22
2/19/2017,632,632-WOODLAKE,231.3,540,0,0,286,146,9.31,56
2/19/2017,642,642-NACO PASS/SELMA             ,82.86,191,0,0,115,54,2.61,17
2/19/2017,647,647-TERRELL PLZ.,54.37,135,0,0,67,34,5.87,17
2/19/2017,648,648-HOLLYWOOD PK.,57.45,153,0,0,93,37,3.15,13
2/19/2017,651,651-CASTLE HILLS ,76.83,227,0,0,99,38,1.53,19
2/20/2017,2,2-BLANCO RD.,931.93,2248,0,0,1333,530,50.88,259
2/20/2017,3,3-SAN PEDRO,507.84,1854,0,0,1145,280,28.81,125
2/20/2017,4,4-SAN PEDRO,588.2,2251,0,0,1303,322,32.47,165
2/20/2017,5,5-MC CULLOUGH,283.14,788,0,0,492,158,11.23,67
2/20/2017,6,6-US 281 Express,44.55,216,0,0,146,23,0.45,2
2/20/2017,8,8-N.ST.MARYS,396.7,995,0,0,606,200,14.35,88
2/20/2017,9,9-BROADWAY,409.55,1013,0,0,642,239,19.44,106
2/20/2017,10,10-NACO./BROAD.,296.17,978,0,0,637,163,20.89,83
2/20/2017,11,11-NACOGDOCHES,140.67,244,0,0,158,70,13.34,24
2/20/2017,14,14-PERRIN BEITL,774.28,2116,0,0,1257,462,31.6,182
2/20/2017,17,17-RANDOLPH P/R,194.4,928,0,0,555,123,14.34,30
2/20/2017,20,20-NEW BRAUNFELS,933.06,2764,0,0,1754,542,48.68,262
2/20/2017,21,21-KIRBY,536.35,1161,1,0,586,311,22.64,118
2/20/2017,22,22-NOLAN,184.39,833,0,0,453,106,14.59,55
2/20/2017,24,24-E.HOUSTON,715.84,1724,0,0,1005,408,35.55,181
2/20/2017,25,25-EAST COMMERCE,504.27,1412,0,0,810,289,20.48,132
2/20/2017,26,26-M.L. KING,335.8,1094,0,0,631,186,16.35,91
2/20/2017,28,28-PORTER,634.58,1431,0,0,813,335,31.65,163
2/20/2017,30,30-RIGSBY,392.63,857,0,0,484,230,12.18,86
2/20/2017,32,32-STEVES AVENUE,321.07,652,0,0,332,185,20.49,101
2/20/2017,34,34-S.ST.MARY'S,559.3,1608,0,0,978,304,29.19,165
2/20/2017,36,36-S. PRESA ST.,260.46,616,0,0,356,139,10.89,71
2/20/2017,40,40-VIVA Mission,96.62,131,0,0,71,43,2.21,7
2/20/2017,42,42-ROOSEVELT,443.67,941,1,0,527,249,33.28,128
2/20/2017,43,43-S. FLORES,355,825,0,0,468,203,14.94,84
2/20/2017,44,44-PLEASANTON RD.,455.68,1062,0,0,574,252,19.26,111
2/20/2017,46,46-COMMERCIAL,203.41,404,0,0,222,104,9.71,54
2/20/2017,48,48-IH 35 South Express,2.1,9,0,0,7,2,2.1,1
2/20/2017,51,51-NOGALITOS STREET,501.56,1207,1,0,760,283,45.44,143
2/20/2017,54,54-S.MAIN,30.96,121,0,0,61,17,1.35,10
2/20/2017,62,62-KELLY U.S.A.,131.31,392,0,0,220,72,7.25,47
2/20/2017,64,64-KLAC/SEA WORLD/N.W. VISTA    ,148.59,688,0,0,464,100,13.56,33
2/20/2017,66,66-CERALVO,396.35,1083,0,0,645,240,25.56,128
2/20/2017,67,67-LAREDO,105.2,316,0,0,199,67,6.07,35
2/20/2017,68,68-GUADALUPE,635.42,1942,0,0,1135,356,27.39,159
2/20/2017,70,70-DURANGO,34.72,132,0,0,79,20,2.96,14
2/20/2017,75,75-WEST COMMERCE,754.62,2217,0,0,1332,417,36.23,203
2/20/2017,76,76-OLD HWY. 90 W.,565.54,1930,1,0,1302,330,24.19,157
2/20/2017,77,77-MARTIN ST.,142.71,441,0,0,258,87,8.2,40
2/20/2017,79,79-RUIZ ST.,319.72,1059,0,0,645,177,18.44,93
2/20/2017,82,82-CULEBRA,604.61,1668,0,0,1059,333,28.31,157
2/20/2017,88,88-BANDERA RD.,691.98,1583,0,0,935,393,28.06,171
2/20/2017,89,89-DONALDSON,298.58,930,0,0,522,166,16.14,87
